uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
15367,P08,P08_24,get eggs,00:05:10.70,00:05:13.95,18642,18837,get,0,egg,50,['egg'],[50]
15368,P08,P08_24,move bowl,00:05:14.05,00:05:17.11,18843,19026,move,9,bowl,6,['bowl'],[6]
15369,P08,P08_24,put salt,00:05:16.65,00:05:19.15,18999,19149,put,1,salt,31,['salt'],[31]
15370,P08,P08_24,open cupboard,00:05:20.97,00:05:22.25,19258,19335,open,2,cupboard,8,['cupboard'],[8]
15371,P08,P08_24,get vinegar,00:05:21.78,00:05:24.29,19306,19457,get,0,vinegar,162,['vinegar'],[162]
15372,P08,P08_24,put vinegar,00:05:26.44,00:05:32.28,19586,19936,put,1,vinegar,162,['vinegar'],[162]
15373,P08,P08_24,put olive oil,00:05:34.80,00:05:38.08,20088,20284,put,1,oil:olive,24,['oil:olive'],[24]
15374,P08,P08_24,put vinegar,00:05:39.90,00:05:44.45,20394,20667,put,1,vinegar,162,['vinegar'],[162]
15375,P08,P08_24,open drawer,00:05:47.09,00:05:48.30,20825,20898,open,2,drawer,9,['drawer'],[9]
15376,P08,P08_24,get fork,00:05:47.87,00:05:49.00,20872,20940,get,0,fork,18,['fork'],[18]
15377,P08,P08_24,mix salad,00:05:50.54,00:05:54.43,21032,21265,mix,6,salad,54,['salad'],[54]
15378,P08,P08_24,still mix salad,00:05:56.70,00:06:05.13,21402,21907,mix,6,salad,54,['salad'],[54]
15379,P08,P08_24,still mix salad,00:06:05.23,00:06:20.29,21913,22817,mix,6,salad,54,['salad'],[54]
15381,P08,P08_24,put vinegar,00:06:27.53,00:06:29.02,23251,23341,put,1,vinegar,162,['vinegar'],[162]
15382,P08,P08_24,put salt,00:06:32.78,00:06:34.14,23566,23648,put,1,salt,31,['salt'],[31]
15383,P08,P08_24,put onion in pan,00:06:37.67,00:06:40.15,23860,24009,put,1,onion,13,"['onion', 'pan']","[13, 1]"
15384,P08,P08_24,get egg,00:06:44.05,00:06:47.56,24243,24453,get,0,egg,50,['egg'],[50]
15385,P08,P08_24,break egg in pan,00:06:45.84,00:06:49.34,24350,24560,break,31,egg,50,"['egg', 'pan']","[50, 1]"
15386,P08,P08_24,place shells,00:06:49.44,00:06:50.73,24566,24643,place,1,shell,249,['shell'],[249]
15387,P08,P08_24,break egg in pan,00:06:50.83,00:06:53.84,24649,24830,break,31,egg,50,"['egg', 'pan']","[50, 1]"
15388,P08,P08_24,break egg in pan,00:06:57.98,00:07:01.23,25078,25273,break,31,egg,50,"['egg', 'pan']","[50, 1]"
15389,P08,P08_24,pouring pepper,00:07:04.73,00:07:10.72,25483,25843,pour,7,pepper,46,['pepper'],[46]
15390,P08,P08_24,mixing food in pan,00:07:12.25,00:07:18.58,25935,26314,mix,6,food,37,"['food', 'pan']","[37, 1]"
15391,P08,P08_24,still mix food in pan,00:07:16.74,00:07:28.65,26204,26919,mix,6,food,37,"['food', 'pan']","[37, 1]"
15392,P08,P08_24,still mix food in pan,00:07:22.38,00:07:49.70,26542,28182,mix,6,food,37,"['food', 'pan']","[37, 1]"
15393,P08,P08_24,place wooden spoon,00:07:49.94,00:07:50.72,28196,28243,place,1,spoon:wooden,7,['spoon:wooden'],[7]
15394,P08,P08_24,place salt,00:07:54.00,00:07:54.88,28440,28492,place,1,salt,31,['salt'],[31]
15395,P08,P08_24,open cupboard,00:07:55.35,00:07:56.24,28521,28574,open,2,cupboard,8,['cupboard'],[8]
15396,P08,P08_24,search spice,00:07:56.21,00:07:59.65,28572,28779,search,38,spice,79,['spice'],[79]
15397,P08,P08_24,put chilli,00:08:01.19,00:08:06.19,28871,29171,put,1,chilli,101,['chilli'],[101]
15398,P08,P08_24,put lid back,00:08:06.29,00:08:08.04,29177,29282,put,1,lid,11,['lid'],[11]
15399,P08,P08_24,pour more pepper,00:08:08.14,00:08:15.77,29288,29746,pour,7,pepper:more,46,['pepper:more'],[46]
15400,P08,P08_24,mix food in pan,00:08:16.99,00:08:35.48,29819,30928,mix,6,food,37,"['food', 'pan']","[37, 1]"
15401,P08,P08_24,turn hob off,00:08:35.58,00:08:36.78,30934,31006,turn,13,hob,47,['hob'],[47]
15402,P08,P08_24,open cupboard,00:08:38.06,00:08:38.81,31083,31128,open,2,cupboard,8,['cupboard'],[8]
15403,P08,P08_24,get plate,00:08:38.53,00:08:41.35,31111,31281,get,0,plate,4,['plate'],[4]
15404,P08,P08_24,get another plate,00:08:41.38,00:08:42.93,31282,31375,get,0,plate,4,['plate'],[4]
15405,P08,P08_24,place plates,00:08:46.21,00:08:47.55,31572,31652,place,1,plate,4,['plate'],[4]
15406,P08,P08_24,move plate,00:08:48.97,00:08:51.56,31738,31893,move,9,plate,4,['plate'],[4]
15407,P08,P08_24,place plate,00:08:52.81,00:08:54.89,31968,32093,place,1,plate,4,['plate'],[4]
15408,P08,P08_24,mix food in pan,00:08:55.00,00:09:04.46,32100,32667,mix,6,food,37,"['food', 'pan']","[37, 1]"
15409,P08,P08_24,turn off hob,00:09:04.17,00:09:05.16,32650,32709,turn-off,15,hob,47,['hob'],[47]
15410,P08,P08_24,place food in plates,00:09:08.28,00:09:17.09,32896,33425,place,1,food,37,"['food', 'plate']","[37, 4]"
15411,P08,P08_24,put pan down,00:09:17.22,00:09:18.17,33433,33490,put,1,pan,1,['pan'],[1]
15412,P08,P08_24,get bowl,00:09:18.69,00:09:19.94,33521,33596,get,0,bowl,6,['bowl'],[6]
15413,P08,P08_24,place salad in plate,00:09:21.97,00:09:29.41,33718,34164,place,1,salad,54,"['salad', 'plate']","[54, 4]"
15414,P08,P08_24,get plate,00:09:29.37,00:09:31.35,34162,34281,get,0,plate,4,['plate'],[4]
15415,P08,P08_25,get plate,00:00:01.08,00:00:03.24,64,194,get,0,plate,4,['plate'],[4]
15416,P08,P08_25,place plate,00:00:03.23,00:00:04.94,193,296,place,1,plate,4,['plate'],[4]
15417,P08,P08_25,open dishwasher,00:00:05.05,00:00:06.12,303,367,open,2,dishwasher,49,['dishwasher'],[49]
15418,P08,P08_25,open drawer,00:00:06.22,00:00:07.66,373,459,open,2,drawer,9,['drawer'],[9]
15419,P08,P08_25,get bowl,00:00:07.56,00:00:10.33,453,619,get,0,bowl,6,['bowl'],[6]
15420,P08,P08_25,get kitchen towel,00:00:13.65,00:00:15.62,819,937,get,0,towel:kitchen,66,['towel:kitchen'],[66]
15421,P08,P08_25,wipe off,00:00:17.71,00:00:19.22,1062,1153,wipe-off,4,towel:kitchen,66,['towel:kitchen'],[66]
15422,P08,P08_26,place bowl,00:00:01.30,00:00:03.00,78,180,place,1,bowl,6,['bowl'],[6]
15423,P08,P08_26,get knives and forks,00:00:03.21,00:00:04.84,192,290,get,0,knife,5,"['knife', 'fork']","[5, 18]"
15424,P08,P08_26,open drawer,00:00:06.41,00:00:07.82,384,469,open,2,drawer,9,['drawer'],[9]
15425,P08,P08_26,place knives,00:00:07.78,00:00:10.64,466,638,place,1,knife,5,['knife'],[5]
15426,P08,P08_26,get plate,00:00:11.00,00:00:12.50,660,750,get,0,plate,4,['plate'],[4]
15427,P08,P08_26,wipe off,00:00:12.60,00:00:16.00,756,960,wipe-off,4,plate,4,['plate'],[4]
15428,P08,P08_26,place plate,00:00:16.10,00:00:18.51,966,1110,place,1,plate,4,['plate'],[4]
15429,P08,P08_26,get plate,00:00:18.55,00:00:19.30,1113,1158,get,0,plate,4,['plate'],[4]
15430,P08,P08_26,place plate,00:00:19.40,00:00:21.15,1164,1269,place,1,plate,4,['plate'],[4]
15431,P08,P08_26,get plate,00:00:23.00,00:00:24.25,1380,1455,get,0,plate,4,['plate'],[4]
15432,P08,P08_26,wipe off,00:00:24.35,00:00:25.60,1461,1536,wipe-off,4,plate,4,['plate'],[4]
15433,P08,P08_26,place plate,00:00:25.70,00:00:27.20,1542,1632,place,1,plate,4,['plate'],[4]
15434,P08,P08_26,get wood spoon,00:00:27.30,00:00:28.30,1638,1698,get,0,spoon:wood,7,['spoon:wood'],[7]
15435,P08,P08_26,get pan,00:00:30.40,00:00:32.11,1824,1926,get,0,pan,1,['pan'],[1]
15436,P08,P08_26,wipe off,00:00:32.08,00:00:37.12,1924,2227,wipe-off,4,pan,1,['pan'],[1]
15437,P08,P08_26,place pan,00:00:35.44,00:00:40.72,2126,2443,place,1,pan,1,['pan'],[1]
15438,P08,P08_26,get bowl,00:00:40.82,00:00:42.59,2449,2555,get,0,bowl,6,['bowl'],[6]
15439,P08,P08_26,wipe off bowl,00:00:42.69,00:00:46.99,2561,2819,wipe-off,4,bowl,6,['bowl'],[6]
15440,P08,P08_26,place bowl,00:00:46.93,00:00:51.46,2815,3087,place,1,bowl,6,['bowl'],[6]
15441,P08,P08_26,get bowl,00:00:51.50,00:00:52.75,3090,3165,get,0,bowl,6,['bowl'],[6]
15442,P08,P08_26,throw away shells,00:00:53.91,00:00:56.68,3234,3400,throw,8,shell,249,['shell'],[249]
15443,P08,P08_26,throw away skins,00:00:56.52,00:01:05.29,3391,3917,throw,8,skin,68,['skin'],[68]
15444,P08,P08_26,place bowl,00:01:05.39,00:01:08.73,3923,4123,place,1,bowl,6,['bowl'],[6]
15445,P08,P08_26,get food processor,00:01:08.92,00:01:11.16,4135,4269,get,0,processor:food,146,['processor:food'],[146]
15446,P08,P08_26,opening food processor bits,00:01:10.38,00:01:21.42,4222,4885,open,2,processor:food,146,"['processor:food', 'bit']","[146, 0]"
15447,P08,P08_26,wipe off processor bowl,00:01:21.27,00:01:26.34,4876,5180,wipe-off,4,bowl:processor,6,['bowl:processor'],[6]
15448,P08,P08_26,place in processor bowl,00:01:26.44,00:01:35.53,5186,5731,place-in,22,bowl:processor,6,['bowl:processor'],[6]
15449,P08,P08_26,closing door,00:01:36.24,00:01:37.75,5774,5865,close,3,door,8,['door'],[8]
15450,P08,P08_26,get chopstick,00:01:37.85,00:01:39.51,5871,5970,get,0,chopstick,117,['chopstick'],[117]
15451,P08,P08_26,wipe off board,00:01:40.89,00:01:44.72,6053,6283,wipe-off,4,board,19,['board'],[19]
15452,P08,P08_26,place chopstick,00:01:45.68,00:01:47.69,6340,6461,place,1,chopstick,117,['chopstick'],[117]
15453,P08,P08_26,close drawers,00:01:47.78,00:01:51.14,6466,6668,close,3,drawer,9,['drawer'],[9]
15454,P08,P08_26,close washing machine,00:01:51.15,00:01:52.87,6669,6772,close,3,machine:washing,82,['machine:washing'],[82]
15455,P08,P08_26,get bottles,00:01:52.97,00:01:57.12,6778,7027,get,0,bottle,28,['bottle'],[28]
15456,P08,P08_26,get salt,00:01:55.24,00:01:56.27,6914,6976,get,0,salt,31,['salt'],[31]
15457,P08,P08_26,open cupboard,00:01:58.97,00:02:00.11,7138,7206,open,2,cupboard,8,['cupboard'],[8]
15458,P08,P08_26,place bottles,00:02:00.07,00:02:03.17,7204,7390,place,1,bottle,28,['bottle'],[28]
15459,P08,P08_26,place salt,00:02:03.27,00:02:04.37,7396,7462,place,1,salt,31,['salt'],[31]
15460,P08,P08_26,place spice,00:02:04.47,00:02:05.95,7468,7557,place,1,spice,79,['spice'],[79]
15461,P08,P08_26,get meat,00:02:06.57,00:02:07.25,7594,7635,get,0,meat,26,['meat'],[26]
15462,P08,P08_26,place kitchen mitt,00:02:07.69,00:02:12.67,7661,7960,place,1,mitt:kitchen,85,['mitt:kitchen'],[85]
15463,P08,P08_26,get bowl,00:02:12.76,00:02:15.15,7965,8109,get,0,bowl,6,['bowl'],[6]
15464,P08,P08_26,tap on,00:02:18.52,00:02:19.26,8311,8355,tap-on,55,tap,3,['tap'],[3]
15465,P08,P08_26,wash hands,00:02:18.96,00:02:21.09,8337,8465,wash,4,hand,12,['hand'],[12]
15466,P08,P08_26,get sponge,00:02:21.09,00:02:22.14,8465,8528,get,0,sponge,21,['sponge'],[21]
15467,P08,P08_26,place liquid,00:02:21.86,00:02:23.13,8511,8587,place,1,liquid,71,['liquid'],[71]
15468,P08,P08_26,wipe off board,00:02:24.05,00:02:28.76,8643,8925,wipe-off,4,board,19,['board'],[19]
15469,P08,P08_26,clean chopping board,00:02:28.86,00:02:31.67,8931,9100,clean,4,board:chopping,19,['board:chopping'],[19]
15470,P08,P08_26,still cleaning chopping board,00:02:30.61,00:02:35.38,9036,9322,clean,4,board:chopping,19,['board:chopping'],[19]
15471,P08,P08_26,place chopping board,00:02:44.40,00:02:46.46,9864,9987,place,1,board:chopping,19,['board:chopping'],[19]
15472,P08,P08_26,clean colander,00:02:46.45,00:02:56.23,9987,10573,clean,4,colander,42,['colander'],[42]
15473,P08,P08_26,get knife,00:02:56.08,00:02:57.20,10564,10632,get,0,knife,5,['knife'],[5]
15474,P08,P08_26,clean knife,00:02:57.24,00:03:00.58,10634,10834,clean,4,knife,5,['knife'],[5]
15475,P08,P08_26,still cleaning knife,00:03:00.98,00:03:08.15,10858,11289,clean,4,knife,5,['knife'],[5]
15476,P08,P08_26,get knife,00:03:11.21,00:03:11.98,11472,11518,get,0,knife,5,['knife'],[5]
15477,P08,P08_26,clean knife,00:03:12.61,00:03:15.23,11556,11713,clean,4,knife,5,['knife'],[5]
15478,P08,P08_26,get garlic presser,00:03:15.36,00:03:17.12,11721,11827,get,0,presser:garlic,314,['presser:garlic'],[314]
15480,P08,P08_26,tap off,00:03:28.81,00:03:29.86,12528,12591,tap-off,86,tap,3,['tap'],[3]
15481,P08,P08_26,clean kitchen sink,00:03:31.15,00:03:38.08,12669,13084,clean,4,sink:kitchen,33,['sink:kitchen'],[33]
15482,P08,P08_26,throw away bits,00:03:38.18,00:03:43.74,13090,13424,throw,8,sink:kitchen,33,['sink:kitchen'],[33]
15483,P08,P08_26,throw away bits,00:03:44.35,00:03:50.48,13461,13828,throw,8,sink:kitchen,33,['sink:kitchen'],[33]
15484,P08,P08_26,tap on,00:03:50.96,00:03:53.76,13857,14025,tap-on,55,tap,3,['tap'],[3]
15485,P08,P08_26,sponge wet,00:03:54.29,00:03:56.96,14057,14217,sponge,4,tap,3,['tap'],[3]
15486,P08,P08_26,clean surface,00:04:00.25,00:04:06.25,14415,14775,clean,4,surface,78,['surface'],[78]
15487,P08,P08_26,cleaning kitchen top,00:04:06.35,00:04:13.85,14781,15231,clean,4,top:kitchen,78,['top:kitchen'],[78]
15488,P08,P08_26,turning tap,00:04:14.82,00:04:15.90,15289,15354,turn,13,tap,3,['tap'],[3]
15489,P08,P08_26,clean kitchen top,00:04:20.96,00:04:22.50,15657,15750,clean,4,top:kitchen,78,['top:kitchen'],[78]
15490,P08,P08_26,move bowls,00:04:22.50,00:04:25.75,15750,15945,move,9,bowl,6,['bowl'],[6]
15491,P08,P08_26,move pepper,00:04:27.35,00:04:29.10,16041,16146,move,9,pepper,46,['pepper'],[46]
15492,P08,P08_26,clean kitchen top,00:04:29.25,00:04:38.25,16155,16695,clean,4,top:kitchen,78,['top:kitchen'],[78]
15493,P08,P08_26,turning water on,00:04:38.77,00:04:39.66,16726,16779,turn,13,water,17,['water'],[17]
15494,P08,P08_26,cleaning sponge,00:04:39.95,00:04:42.45,16797,16947,clean,4,sponge,21,['sponge'],[21]
15495,P08,P08_26,squeezing sponge,00:04:43.28,00:04:46.40,16996,17184,squeeze,21,sponge,21,['sponge'],[21]
15496,P08,P08_26,clean,00:04:50.42,00:04:56.67,17425,17800,clean,4,sponge,21,['sponge'],[21]
15497,P08,P08_26,still clean,00:04:52.10,00:05:08.46,17526,18507,clean,4,sponge,21,['sponge'],[21]
15498,P08,P08_26,clean kitchen sink,00:05:09.01,00:05:13.92,18540,18835,clean,4,sink:kitchen,33,['sink:kitchen'],[33]
15499,P08,P08_26,throwing bits,00:05:19.16,00:05:21.72,19149,19303,throw,8,sink:kitchen,33,['sink:kitchen'],[33]
15500,P08,P08_26,turning water on,00:05:22.46,00:05:23.26,19347,19395,turn,13,water,17,['water'],[17]
15501,P08,P08_26,cleaning sponge,00:05:23.12,00:05:25.62,19387,19537,clean,4,sponge,21,['sponge'],[21]
15502,P08,P08_26,turning water on,00:05:28.97,00:05:29.85,19738,19791,turn,13,water,17,['water'],[17]
15503,P08,P08_26,turn off water,00:05:30.09,00:05:31.11,19805,19866,turn-off,15,water,17,['water'],[17]
15504,P08,P08_26,clean sink,00:05:30.82,00:05:33.81,19849,20028,clean,4,sink,33,['sink'],[33]
15505,P08,P08_26,still clean sink,00:05:35.57,00:05:44.90,20134,20694,clean,4,sink,33,['sink'],[33]
15506,P08,P08_26,turn water on,00:05:45.34,00:05:46.55,20720,20793,turn,13,water,17,['water'],[17]
15507,P08,P08_26,turn water off,00:05:46.85,00:05:47.60,20811,20856,turn,13,water,17,['water'],[17]
15508,P08,P08_26,place sponge,00:05:50.87,00:05:51.95,21052,21117,place,1,sponge,21,['sponge'],[21]
15509,P08,P08_26,throw bits,00:05:53.79,00:05:54.51,21227,21270,throw,8,sponge,21,['sponge'],[21]
15510,P08,P08_26,turn water on,00:05:57.65,00:05:59.15,21459,21549,turn,13,water,17,['water'],[17]
15511,P08,P08_26,wash hands,00:05:59.50,00:06:05.05,21570,21903,wash,4,hand,12,['hand'],[12]
15512,P08,P08_26,turn water off,00:06:05.10,00:06:05.94,21906,21956,turn,13,water,17,['water'],[17]
15513,P08,P08_26,get kitchen towel,00:06:07.20,00:06:08.20,22032,22092,get,0,towel:kitchen,66,['towel:kitchen'],[66]
15514,P08,P08_26,wipe hands,00:06:08.44,00:06:10.55,22106,22233,wipe,4,hand,12,['hand'],[12]
15515,P08,P08_26,place knife,00:06:10.95,00:06:13.29,22257,22397,place,1,knife,5,['knife'],[5]
15516,P08,P08_26,wipe knife,00:06:11.40,00:06:12.65,22284,22359,wipe,4,knife,5,['knife'],[5]
15517,P08,P08_26,wipe knife,00:06:16.26,00:06:17.52,22575,22651,wipe,4,knife,5,['knife'],[5]
15518,P08,P08_26,place knife,00:06:17.31,00:06:18.56,22638,22713,place,1,knife,5,['knife'],[5]
15519,P08,P08_26,open drawer,00:06:25.78,00:06:27.58,23146,23254,open,2,drawer,9,['drawer'],[9]
15520,P08,P08_26,get plastic wrap,00:06:27.58,00:06:29.94,23254,23396,get,0,wrap:plastic,91,['wrap:plastic'],[91]
15521,P08,P08_26,place plastic wrap,00:06:30.46,00:06:38.09,23427,23885,place,1,wrap:plastic,91,['wrap:plastic'],[91]
15522,P08,P08_26,open fridge,00:06:39.72,00:06:40.97,23983,24058,open,2,fridge,10,['fridge'],[10]
15523,P08,P08_26,place bowl,00:06:41.07,00:06:42.88,24064,24172,place,1,bowl,6,['bowl'],[6]
15524,P08,P08_26,close fridge,00:06:42.65,00:06:43.72,24159,24223,close,3,fridge,10,['fridge'],[10]
15525,P08,P08_26,turning off light,00:06:46.10,00:06:47.85,24366,24471,turn-off,15,light,113,['light'],[113]
15526,P08,P08_27,enter kitchen,00:00:00.42,00:00:04.39,25,263,enter,42,kitchen,123,['kitchen'],[123]
15527,P08,P08_27,getting pear,00:00:02.71,00:00:06.25,162,375,get,0,pear,240,['pear'],[240]
15528,P08,P08_27,getting kiwi,00:00:06.35,00:00:08.90,381,534,get,0,kiwi,186,['kiwi'],[186]
15529,P08,P08_27,moving bowl,00:00:11.33,00:00:12.40,679,744,move,9,bowl,6,['bowl'],[6]
15530,P08,P08_27,getting chop board,00:00:12.13,00:00:13.20,727,792,get,0,board:chop,19,['board:chop'],[19]
15531,P08,P08_27,washing pear,00:00:13.30,00:00:19.81,798,1188,wash,4,pear,240,['pear'],[240]
15532,P08,P08_27,removing stem,00:00:20.49,00:00:24.95,1229,1497,remove,10,pear,240,['pear'],[240]
15533,P08,P08_27,cutting pear,00:00:25.05,00:00:35.40,1503,2124,cut,5,pear,240,['pear'],[240]
15534,P08,P08_27,throw in pear bits,00:00:35.13,00:00:38.54,2107,2312,throw-in,8,bit:pear,240,['bit:pear'],[240]
15535,P08,P08_27,opening cupboard,00:00:39.35,00:00:42.35,2361,2541,open,2,cupboard,8,['cupboard'],[8]
15536,P08,P08_27,getting plate,00:00:42.33,00:00:49.43,2539,2965,get,0,plate,4,['plate'],[4]
15537,P08,P08_27,cutting the pear,00:00:54.35,00:01:02.82,3261,3769,cut,5,pear,240,['pear'],[240]
15538,P08,P08_27,still cutting pear,00:01:01.11,00:01:17.05,3666,4623,cut,5,pear,240,['pear'],[240]
15539,P08,P08_27,throwing bits,00:01:17.12,00:01:19.68,4627,4780,throw,8,pear,240,['pear'],[240]
15540,P08,P08_27,cutting kiwi,00:01:19.78,00:01:23.08,4786,4984,cut,5,kiwi,186,['kiwi'],[186]
15541,P08,P08_27,open drawer,00:01:24.78,00:01:27.29,5086,5237,open,2,drawer,9,['drawer'],[9]
15542,P08,P08_27,getting spoon,00:01:26.89,00:01:28.33,5213,5299,get,0,spoon,7,['spoon'],[7]
15543,P08,P08_27,scooping kiwi,00:01:33.05,00:01:49.62,5583,6577,scoop,19,kiwi,186,['kiwi'],[186]
15544,P08,P08_27,still scooping kiwi,00:01:50.03,00:01:59.71,6601,7182,scoop,19,kiwi,186,['kiwi'],[186]
15545,P08,P08_27,still scooping kiwi,00:01:59.81,00:02:14.72,7188,8083,scoop,19,kiwi,186,['kiwi'],[186]
15546,P08,P08_27,throw away kiwi pot,00:02:17.46,00:02:18.95,8247,8337,throw,8,pot:kiwi,15,['pot:kiwi'],[15]
15547,P08,P08_27,open tap,00:02:19.47,00:02:21.15,8368,8469,open,2,tap,3,['tap'],[3]
15548,P08,P08_27,wash hands,00:02:20.33,00:02:23.09,8419,8585,wash,4,hand,12,['hand'],[12]
15549,P08,P08_27,turn off tap,00:02:22.69,00:02:23.81,8561,8628,turn-off,15,tap,3,['tap'],[3]
15550,P08,P08_27,get kitchen towel,00:02:25.16,00:02:27.17,8709,8830,get,0,towel:kitchen,66,['towel:kitchen'],[66]
15551,P08,P08_27,wipe hands,00:02:26.77,00:02:28.43,8806,8905,wipe,4,hand,12,['hand'],[12]
15552,P08,P08_27,open dishwasher,00:02:28.03,00:02:29.44,8881,8966,open,2,dishwasher,49,['dishwasher'],[49]
15553,P08,P08_27,place spoon,00:02:30.42,00:02:32.14,9025,9128,place,1,spoon,7,['spoon'],[7]
15554,P08,P08_27,place bowl,00:02:32.97,00:02:35.19,9178,9311,place,1,bowl,6,['bowl'],[6]
15555,P08,P08_27,close dishwasher,00:02:35.12,00:02:37.21,9307,9432,close,3,dishwasher,49,['dishwasher'],[49]
15556,P08,P08_27,get sponge,00:02:38.22,00:02:39.92,9493,9595,get,0,sponge,21,['sponge'],[21]
15557,P08,P08_27,open water,00:02:38.90,00:02:40.58,9534,9634,open,2,water,17,['water'],[17]
15558,P08,P08_27,wash knife,00:02:40.68,00:02:43.65,9640,9819,wash,4,knife,5,['knife'],[5]
15559,P08,P08_27,wash cutting board,00:02:45.50,00:02:47.90,9930,10074,wash,4,board:cutting,19,['board:cutting'],[19]
15560,P08,P08_27,getting liquid,00:02:48.43,00:02:49.64,10105,10178,get,0,liquid,71,['liquid'],[71]
15561,P08,P08_27,washing cutting board,00:02:50.05,00:02:53.27,10203,10396,wash,4,board:cutting,19,['board:cutting'],[19]
15562,P08,P08_27,place sponge,00:02:53.67,00:02:54.46,10420,10467,place,1,sponge,21,['sponge'],[21]
15563,P08,P08_27,turn off water,00:02:55.80,00:02:56.66,10548,10599,turn-off,15,water,17,['water'],[17]
15564,P08,P08_27,wiping surface,00:02:57.99,00:03:00.49,10679,10829,wipe,4,surface,78,['surface'],[78]
15565,P08,P08_27,taking plate,00:03:00.86,00:03:02.50,10851,10950,take,0,plate,4,['plate'],[4]
15566,P08,P08_27,placing plate,00:03:03.07,00:03:04.80,10984,11088,place,1,plate,4,['plate'],[4]
15567,P08,P08_28,take plate,00:00:00.66,00:00:02.00,39,120,take,0,plate,4,['plate'],[4]
15568,P08,P08_28,take knife,00:00:02.10,00:00:03.10,126,186,take,0,knife,5,['knife'],[5]
15569,P08,P08_28,open dishwasher,00:00:03.45,00:00:05.18,207,310,open,2,dishwasher,49,['dishwasher'],[49]
15570,P08,P08_28,place bowl,00:00:07.05,00:00:09.42,423,565,place,1,bowl,6,['bowl'],[6]
15571,P08,P08_28,throw garbage,00:00:10.90,00:00:12.15,654,729,throw,8,garbage,108,['garbage'],[108]
15572,P08,P08_28,place plate,00:00:12.31,00:00:15.02,738,901,place,1,plate,4,['plate'],[4]
15573,P08,P08_28,place knife,00:00:15.12,00:00:17.10,907,1026,place,1,knife,5,['knife'],[5]
15574,P08,P08_28,wipe hands,00:00:17.20,00:00:18.79,1032,1127,wipe,4,hand,12,['hand'],[12]
15575,P08,P08_28,close dishwasher,00:00:18.37,00:00:20.30,1102,1218,close,3,dishwasher,49,['dishwasher'],[49]
15576,P08,P08_28,take bowl,00:00:21.40,00:00:22.79,1284,1367,take,0,bowl,6,['bowl'],[6]
15577,P08,P08_28,open fridge,00:00:22.08,00:00:23.69,1324,1421,open,2,fridge,10,['fridge'],[10]
15578,P08,P08_28,place bowl,00:00:23.04,00:00:25.13,1382,1507,place,1,bowl,6,['bowl'],[6]
15579,P08,P08_28,close fridge,00:00:24.67,00:00:26.17,1480,1570,close,3,fridge,10,['fridge'],[10]
15580,P08,P08_28,turn off light,00:00:26.27,00:00:28.56,1576,1713,turn-off,15,light,113,['light'],[113]
15581,P08,P08_28,wipe hands,00:00:28.66,00:00:31.55,1719,1893,wipe,4,hand,12,['hand'],[12]
